Département;Nom de Ville;Info;Code Commune;Potentiel Fiscal;Population;Nombre de policiers municipaux;Nombre d'agents de Surveillance de la voix publique;Nombre de gardes-champêtres;Nombre de centres de supervision urbaine (CSU);Personnes pour un policier;Nombre de policiers et de gardes-champêtres;Personnes pour un policier ou un garde-champêtre;KML
62;Hénin-Beaumont;"";427;862;26278;15;12;0;0;1751;15;1751;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.972397531345687,50.38087648152619,0 2.993934650649179,50.3817681916903,0 2.990422110502076,50.39494683590289,0 2.980518150298925,50.40288160189347,0 2.973645551995392,50.41070844422939,0 2.977169187771711,50.41615825427819,0 2.970714989762149,50.4254122035485,0 2.951935686779525,50.43109770086377,0 2.9665167958512,50.44138995409297,0 2.976369351879233,50.44402241583188,0 2.976308537229277,50.45378004041729,0 2.98273226280942,50.45901444484555,0 2.973929923912166,50.45849226345715,0 2.972494134448445,50.46126569928602,0 2.96247382831976,50.45304951118494,0 2.963912922775163,50.44610200599264,0 2.958182157993603,50.44015759868113,0 2.953629687473964,50.43819005798365,0 2.943001718716385,50.43972064707775,0 2.938649881142203,50.42355119006103,0 2.924140343932127,50.41023911120602,0 2.92163233312813,50.40599133707558,0 2.926766236838643,50.40131734391016,0 2.937019935302585,50.40099083753854,0 2.944174300454012,50.3962901708996,0 2.941765379342027,50.39049865582905,0 2.945636941871914,50.38135238660214,0 2.952474949521826,50.3808165561859,0 2.957701377515414,50.37653616469993,0 2.972397531345687,50.38087648152619,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Libercourt;"";907;570;8580;2;0;0;0;4290;2;4290;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							3.02481577642256,50.4813195035352,0 3.01084827847232,50.49027078284454,0 3.008344160622523,50.49276633886709,0 2.994230403935401,50.49666210472756,0 2.977785894547038,50.48333965187801,0 2.97869047911357,50.47340305731053,0 3.007792008143784,50.47091819256808,0 3.017441260448201,50.47283815252166,0 3.02481577642256,50.4813195035352,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Mazingarbe;"";563;660;7496;1;0;0;0;7496;1;7496;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.763684985219261,50.45776658087032,0 2.766288382994859,50.46642490929183,0 2.729927944995536,50.48056950218406,0 2.725458701630425,50.47977872785572,0 2.714820500428474,50.48530201989162,0 2.708672952634292,50.48275639107828,0 2.703599907894523,50.47940515430383,0 2.69492617832134,50.47610770162776,0 2.68600650567473,50.46731540074157,0 2.699821567810279,50.45954009773601,0 2.714645106811164,50.46162184199966,0 2.727403303320259,50.45577094549293,0 2.745423503971769,50.45970519287153,0 2.756110884069316,50.45382909495764,0 2.763684985219261,50.45776658087032,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Meurchin;"";573;413;3758;2;0;0;0;1879;2;1879;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.911245518737506,50.48935079847573,0 2.910143417179452,50.49983407428557,0 2.904831020527192,50.50345640782433,0 2.901640974429833,50.50101244505777,0 2.891969765067004,50.50230590383541,0 2.887059700787242,50.50783071161013,0 2.882077215940537,50.50775425938765,0 2.880007314644453,50.49628992227398,0 2.881063995268773,50.48383204487016,0 2.884450160169489,50.48573821089973,0 2.897316217119403,50.4823744936611,0 2.911245518737506,50.48935079847573,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Montigny-en-Gohelle;"";587;441;10047;1;0;0;0;10047;1;10047;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.938649881142203,50.42355119006103,0 2.943001718716385,50.43972064707775,0 2.930657506688226,50.4417430910279,0 2.926132199529587,50.44105823627427,0 2.926038160998745,50.43808686317223,0 2.918725480951925,50.42290232784439,0 2.924140343932127,50.41023911120602,0 2.938649881142203,50.42355119006103,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Noyelles-Godault;"";624;1141;5141;1;1;0;0;5141;1;5141;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							3.004215331810958,50.42109766829587,0 3.020279285651046,50.42990247681052,0 3.011103094325538,50.43345848774415,0 3.000927577672821,50.43222915173952,0 2.995376684265736,50.42657361356034,0 2.985399900735657,50.4245530213956,0 2.977169187771711,50.41615825427819,0 2.973645551995392,50.41070844422939,0 2.980518150298925,50.40288160189347,0 2.991727079857931,50.40169786329916,0 3.004215331810958,50.42109766829587,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Oignies;"";637;425;9877;3;0;0;0;3292;3;3292;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							3.016441140408537,50.46834111814007,0 3.017441260448201,50.47283815252166,0 3.007792008143784,50.47091819256808,0 2.97869047911357,50.47340305731053,0 2.976146004271105,50.47041346064095,0 2.965696599497245,50.46926202551526,0 2.972494134448445,50.46126569928602,0 2.973929923912166,50.45849226345715,0 2.98273226280942,50.45901444484555,0 2.999634441616585,50.45278590524659,0 3.008267746882507,50.45585562562436,0 3.016441140408537,50.46834111814007,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Wingles;"";895;590;8255;5;1;1;0;1651;6;1375;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.880007314644453,50.49628992227398,0 2.882077215940537,50.50775425938765,0 2.860671049793884,50.50689726103541,0 2.845165651098371,50.5005866791841,0 2.837558532854567,50.4941949490809,0 2.834870136485326,50.48583458631702,0 2.844176198969781,50.47924012966379,0 2.880007314644453,50.49628992227398,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Hesdin;Sous Préfecture de MONTREUIL;447;744;2272;2;1;0;0;1136;2;1136;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.030407997186945,50.37426267614707,0 2.036319206729718,50.3690746034274,0 2.041537382279857,50.36927683673054,0 2.045410668118879,50.37527740791116,0 2.037591750119701,50.37890676444151,0 2.030404722121446,50.37443323777828,0 2.030407997186945,50.37426267614707,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Le Parcq;"";647;402;794;1;0;0;0;794;1;794;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.104816074018876,50.38766326263725,0 2.095690058156512,50.39618869786995,0 2.086841252641785,50.40009183447323,0 2.076168824707985,50.39917753811753,0 2.060294736389761,50.39702878803486,0 2.061504740038158,50.39464984708247,0 2.077491170066836,50.37755033881509,0 2.06366030412902,50.37384596424108,0 2.055765977963491,50.37032920640894,0 2.062085353482681,50.3664269201417,0 2.070405533993078,50.37044030693748,0 2.086105594817087,50.36935443911825,0 2.088992156739256,50.36652965843201,0 2.098411361125878,50.36335764210993,0 2.103285846178635,50.3647129608897,0 2.10720251270526,50.37103511024005,0 2.105157526398007,50.38107584404253,0 2.104816074018876,50.38766326263725,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Le Quesnoy-en-Artois;"";677;342;361;0;0;1;0;0;1;361;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.054882752537655,50.32226001969987,0 2.067230068073584,50.32727443051124,0 2.060921417425265,50.33616941507595,0 2.043506879568393,50.34681901037141,0 2.036841888944667,50.34608479126682,0 2.028625817475858,50.343569213706,0 2.02201782394134,50.33629812183244,0 2.006420348798921,50.32618900389677,0 2.022960216031544,50.32020648517652,0 2.054882752537655,50.32226001969987,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Montreuil;"";588;656;2282;3;0;0;0;760;3;760;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.766172125521615,50.45984600868933,0 1.773805016435497,50.4640426248135,0 1.797858426005181,50.4603914505678,0 1.799167383683509,50.46211887699918,0 1.757699477775621,50.47436766654178,0 1.757593387764405,50.45756060914073,0 1.766172125521615,50.45984600868933,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Contes;"";236;434;316;0;0;1;0;0;1;316;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.984609530531136,50.40860398972661,0 1.979412227405226,50.40926144613609,0 1.975743286507892,50.41559640471736,0 1.974770547403946,50.43234977566969,0 1.970225062980688,50.43399978792963,0 1.961716738882262,50.43012209397178,0 1.951608902106008,50.43158991856212,0 1.951970910464458,50.42769666617353,0 1.93841391861441,50.41542500039878,0 1.945894583910741,50.40641233574703,0 1.967347533171258,50.40360383744962,0 1.977708111039687,50.40184053605964,0 1.984609530531136,50.40860398972661,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Le Touquet-Paris-Plage;"";826;1368;4495;0;11;5;0;0;5;899;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.610679400101973,50.52576181171961,0 1.595956049562535,50.53056010220975,0 1.590797033398186,50.53674951596791,0 1.585535779668423,50.53600730654351,0 1.578150796022455,50.51920738291678,0 1.576258459286426,50.48754020519895,0 1.607322918759388,50.48573008730302,0 1.620830654672387,50.49603491388969,0 1.624916767370066,50.50926808673213,0 1.634870297183553,50.51132628784543,0 1.610679400101973,50.52576181171961,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Étaples;"";318;777;11279;8;1;0;0;1409;8;1409;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.679369433321303,50.51034562616798,0 1.686890121685254,50.52264336585911,0 1.683475786088402,50.52881915358665,0 1.677693365646813,50.53503238490369,0 1.666309380363131,50.52771986222295,0 1.64590697404797,50.53229218923504,0 1.625202569738957,50.54829428889051,0 1.617636620734091,50.54163909376116,0 1.60928141233974,50.53966044648462,0 1.620769807562357,50.53268813235293,0 1.634124324518433,50.51443314612803,0 1.66280379334522,50.50647820321161,0 1.687281551750734,50.50169497161205,0 1.679369433321303,50.51034562616798,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Merlimont;"";571;547;3089;1;0;0;0;3089;1;3089;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.636717876040419,50.43841203491724,0 1.646446442622542,50.43944367739041,0 1.647330807649432,50.44892519192148,0 1.644754346370787,50.45741704054608,0 1.650190670703604,50.46079829511969,0 1.629668135165754,50.46296971358237,0 1.630274781453638,50.4696289790017,0 1.621920762306668,50.47368391788497,0 1.574189196574687,50.47115893735639,0 1.568914453946606,50.43993519973203,0 1.603126808850051,50.43458043070097,0 1.637213099662049,50.43205196792861,0 1.636717876040419,50.43841203491724,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Camiers;"";201;390;2780;1;0;0;0;2780;1;2780;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.617636620734091,50.54163909376116,0 1.625202569738957,50.54829428889051,0 1.634190769854467,50.54467730609452,0 1.637814804132618,50.54714990075861,0 1.647667847391308,50.57263453980995,0 1.642755248935677,50.57186274594709,0 1.630304301358838,50.58186911114648,0 1.578795811721667,50.580643173048,0 1.576728107186116,50.57400380014015,0 1.580883919662144,50.56410540004741,0 1.60928141233974,50.53966044648462,0 1.617636620734091,50.54163909376116,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Fruges;"";364;799;2586;0;1;1;0;0;1;2586;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.127532635100331,50.49191793842424,0 2.140826760312042,50.49543102582162,0 2.15028189612382,50.49469737428926,0 2.153580547255545,50.5010574224997,0 2.168107902108143,50.50429765995285,0 2.179117157323089,50.51104958414968,0 2.174280267004698,50.51671739099681,0 2.16454322732611,50.51724452153887,0 2.154461205212743,50.52488670107174,0 2.144878317212497,50.52286409500127,0 2.136477693135173,50.52665661452143,0 2.127049939852159,50.53763119255657,0 2.117695840773921,50.53613773257332,0 2.113855024223956,50.52950387046224,0 2.102171846934264,50.52211306657439,0 2.059429865703133,50.51502763682307,0 2.063162053746668,50.5088980551671,0 2.068532085334271,50.5092886534477,0 2.083019367018046,50.49910964764894,0 2.127344530559507,50.51008514590693,0 2.1226678574696,50.49087816415379,0 2.127532635100331,50.49191793842424,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Hucqueliers;"";463;349;519;0;0;1;0;0;1;519;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.922741267665851,50.55322170730137,0 1.935383262958457,50.55969500160863,0 1.930569270497595,50.57734515600271,0 1.923134098647314,50.58949682503656,0 1.918465726076919,50.59087436324554,0 1.897885092468035,50.57198756581425,0 1.896863618189153,50.55237471420283,0 1.922741267665851,50.55322170730137,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Cucq;"";261;539;5167;1;1;0;0;5167;1;5167;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.632611175062819,50.48305847512677,0 1.642822896343272,50.49885450628589,0 1.640626545223696,50.50878622565006,0 1.634870297183553,50.51132628784543,0 1.624916767370066,50.50926808673213,0 1.620830654672387,50.49603491388969,0 1.607322918759388,50.48573008730302,0 1.576258459286426,50.48754020519895,0 1.574189196574687,50.47115893735639,0 1.621920762306668,50.47368391788497,0 1.630274781453638,50.4696289790017,0 1.632611175062819,50.48305847512677,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Ardres;Sous Préfecture de St Omer;038;465;4223;2;1;0;0;2111;2;2111;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							1.983303938247531,50.85116137007815,0 1.996131927006406,50.85744698047843,0 2.009062434817008,50.86730278510058,0 2.000789306149153,50.88682197473763,0 1.995595050044079,50.90038100833668,0 1.984067575745248,50.90772497417386,0 1.956854758909397,50.87842394074984,0 1.962843702064956,50.87410461643687,0 1.972850104014312,50.85776885625578,0 1.968165761920972,50.84778915395504,0 1.983303938247531,50.85116137007815,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Longuenesse;"";525;677;10925;3;0;0;0;3641;3;3641;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.26736953619135,50.7351560949413,0 2.271217609901708,50.73306996715014,0 2.284043009502854,50.74189334666212,0 2.27856209820108,50.74638416564832,0 2.268849098643466,50.74810416106174,0 2.253993058874744,50.73992218164092,0 2.244496102575093,50.74703447606333,0 2.236362329532198,50.74434671697315,0 2.234623593124585,50.74707285766063,0 2.225503228797541,50.7460293837286,0 2.226315092504203,50.742911755284,0 2.210037615525904,50.73125183766626,0 2.213982599589284,50.72672729167207,0 2.22895752648351,50.72375208248098,0 2.249771157917908,50.724390841917,0 2.26736953619135,50.7351560949413,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Lumbres;"";534;758;3763;1;0;0;0;3763;1;3763;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.115178228358259,50.69051838930223,0 2.135184748806811,50.69613333857025,0 2.14584307684464,50.70413098587183,0 2.143672624168933,50.71537815057073,0 2.135561890561397,50.71851667504988,0 2.122113747350332,50.72205681540162,0 2.117705816772468,50.72030268469397,0 2.089274841499016,50.70961638475523,0 2.093823513215183,50.7019141160506,0 2.091166049289588,50.69962430523304,0 2.088350488998953,50.69749480104037,0 2.093547324515592,50.68983305816947,0 2.115178228358259,50.69051838930223,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Oye-Plage;"";645;292;5427;2;0;0;0;2713;2;2713;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.020243896255396,50.95719232528316,0 2.045523227225474,50.96399012319689,0 2.092245305083322,50.97325448775587,0 2.108346323008892,50.98416134280587,0 2.109269899376796,50.98416792271949,0 2.110073383498472,50.98771678699185,0 2.088907272576996,51.00353081013133,0 2.067712027611024,51.00650515466528,0 2.051280259519039,51.00409437338131,0 2.038984029767392,50.99740769493413,0 1.97290405265143,50.98962592989498,0 1.979569729101112,50.98060265575279,0 1.981445335154701,50.96739566883442,0 1.99487907485874,50.95356420404443,0 2.020243896255396,50.95719232528316,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
62;Saint-Martin-au-Laërt;"";757;847;3729;1;0;0;0;3729;1;3729;<Polygon>				<outerBoundaryIs>					<LinearRing>						<coordinates>							2.247201751365466,50.75710072910464,0 2.236709242720893,50.76891701943013,0 2.221954355280604,50.76599922851437,0 2.202030842833684,50.75549134447368,0 2.221215989727106,50.75343239551088,0 2.225503228797541,50.7460293837286,0 2.234623593124585,50.74707285766063,0 2.236362329532198,50.74434671697315,0 2.244496102575093,50.74703447606333,0 2.247201751365466,50.75710072910464,0 						</coordinates>					</LinearRing>				</outerBoundaryIs>			</Polygon>
