departement;Date;genre;chomage
 Deux; 2007,0; Femmes ; 6,4
 Somme; 2007,0; Femmes ; 9,7
 Tarn; 2007,0; Femmes ; 9,3
 Tarn et Garonne; 2007,0; Femmes ; 9,7
 Var; 2007,0; Femmes ; 9,9
 Vaucluse; 2007,0; Femmes ; 10,3
 Vend�e; 2007,0; Femmes ; 6,7
 Vienne; 2007,0; Femmes ; 7,0
 Haute; 2007,0; Femmes ; 7,1
 Vosges; 2007,0; Femmes ; 9,5
 Yonne; 2007,0; Femmes ; 7,9
 Territoire de Belfort; 2007,0; Femmes ; 9,8
 Essonne; 2007,0; Femmes ; 5,5
 Hauts; 2007,0; Femmes ; 6,4
 Seine; 2007,0; Femmes ; 10,4
 Val; 2007,0; Femmes ; 7,0
 Val; 2007,0; Femmes ; 7,8
 Ain; 2006,0; Femmes ; 6,4
 Aisne; 2006,0; Femmes ; 12,4
 Allier; 2006,0; Femmes ; 9,3
 Alpes; 2006,0; Femmes ; 10,1
 Hautes; 2006,0; Femmes ; 8,4
 Alpes; 2006,0; Femmes ; 8,5
 Ard�che; 2006,0; Femmes ; 9,9
 Ardennes; 2006,0; Femmes ; 13,6
 Ari�ge; 2006,0; Femmes ; 11,0
 Aube; 2006,0; Femmes ; 10,4
 Aude; 2006,0; Femmes ; 12,0
 Aveyron; 2006,0; Femmes ; 6,3
 Bouches; 2006,0; Femmes ; 12,0
 Calvados; 2006,0; Femmes ; 9,2
 Cantal; 2006,0; Femmes ; 7,1
 Charente; 2006,0; Femmes ; 9,9
 Charente; 2006,0; Femmes ; 10,4
 Cher; 2006,0; Femmes ; 9,5
 Corr�ze; 2006,0; Femmes ; 6,6
 C�te; 2006,0; Femmes ; 7,6
 C�tes; 2006,0; Femmes ; 7,7
 Creuse; 2006,0; Femmes ; 7,7
 Dordogne; 2006,0; Femmes ; 9,3
 Doubs; 2006,0; Femmes ; 9,1
 Dr�me; 2006,0; Femmes ; 10,2
 Eure; 2006,0; Femmes ; 9,6
 Eure; 2006,0; Femmes ; 8,3
 Finist�re; 2006,0; Femmes ; 8,3
 Gard; 2006,0; Femmes ; 13,7
 Haute; 2006,0; Femmes ; 10,1
 Gers; 2006,0; Femmes ; 7,0
 Gironde; 2006,0; Femmes ; 9,6
 H�rault; 2006,0; Femmes ; 12,5
 Ille; 2006,0; Femmes ; 7,0
 Indre; 2006,0; Femmes ; 8,8
 Indre; 2006,0; Femmes ; 8,2
 Is�re; 2006,0; Femmes ; 8,2
 Jura; 2006,0; Femmes ; 7,3
 Landes; 2006,0; Femmes ; 9,3
 Loir; 2006,0; Femmes ; 7,9
 Loire; 2006,0; Femmes ; 9,3
 Haute; 2006,0; Femmes ; 8,2
 Loire; 2006,0; Femmes ; 8,5
 Loiret; 2006,0; Femmes ; 7,6
 Lot; 2006,0; Femmes ; 8,5
 Lot; 2006,0; Femmes ; 9,6
 Loz�re; 2006,0; Femmes ; 5,6
 Maine; 2006,0; Femmes ; 8,8
 Manche; 2006,0; Femmes ; 8,6
 Marne; 2006,0; Femmes ; 8,6
 Haute; 2006,0; Femmes ; 9,9
 Mayenne; 2006,0; Femmes ; 6,2
 Meurthe; 2006,0; Femmes ; 8,4
 Meuse; 2006,0; Femmes ; 10,3
 Morbihan; 2006,0; Femmes ; 8,5
 Moselle; 2006,0; Femmes ; 9,7
 Ni�vre; 2006,0; Femmes ; 8,8
 Nord; 2006,0; Femmes ; 11,7
 Oise; 2006,0; Femmes ; 9,1
 Orne; 2006,0; Femmes ; 8,3
 Pas; 2006,0; Femmes ; 12,8
 Puy; 2006,0; Femmes ; 8,4
 Pyr�n�es; 2006,0; Femmes ; 8,2
 Hautes; 2006,0; Femmes ; 9,9
 Pyr�n�es; 2006,0; Femmes ; 11,9
 Bas; 2006,0; Femmes ; 8,0
 Haut; 2006,0; Femmes ; 9,2
 Rh�ne; 2006,0; Femmes ; 7,9
 Haute; 2006,0; Femmes ; 8,9
 Sa�ne; 2006,0; Femmes ; 9,2
 Sarthe; 2006,0; Femmes ; 8,5
 Savoie; 2006,0; Femmes ; 7,6
 Haute; 2006,0; Femmes ; 6,4
 Ville; 2006,0; Femmes ; 8,3
 Seine; 2006,0; Femmes ; 10,3
 Seine; 2006,0; Femmes ; 7,1
 Yvelines; 2006,0; Femmes ; 6,5
 Deux; 2006,0; Femmes ; 7,4
 Somme; 2006,0; Femmes ; 10,7
 Tarn; 2006,0; Femmes ; 10,2
 Tarn et Garonne; 2006,0; Femmes ; 10,6
 Var; 2006,0; Femmes ; 11,0
 Vaucluse; 2006,0; Femmes ; 11,1
 Vend�e; 2006,0; Femmes ; 7,9
 Vienne; 2006,0; Femmes ; 8,2
 Haute; 2006,0; Femmes ; 7,9
 Vosges; 2006,0; Femmes ; 10,9
 Yonne; 2006,0; Femmes ; 9,0
 Territoire de Belfort; 2006,0; Femmes ; 11,1
 Essonne; 2006,0; Femmes ; 6,4
 Hauts; 2006,0; Femmes ; 7,3
 Seine; 2006,0; Femmes ; 11,6
 Val; 2006,0; Femmes ; 7,8
 Val; 2006,0; Femmes ; 8,7
 Ain; 2005,0; Femmes ; 6,7
 Aisne; 2005,0; Femmes ; 12,4
 Allier; 2005,0; Femmes ; 9,4
 Alpes; 2005,0; Femmes ; 10,3
 Hautes; 2005,0; Femmes ; 8,5
 Alpes; 2005,0; Femmes ; 8,9
 Ard�che; 2005,0; Femmes ; 10,0
 Ardennes; 2005,0; Femmes ; 13,5
 Ari�ge; 2005,0; Femmes ; 10,8
 Aube; 2005,0; Femmes ; 10,5
 Aude; 2005,0; Femmes ; 11,9
 Aveyron; 2005,0; Femmes ; 6,2
 Bouches; 2005,0; Femmes ; 11,9
 Calvados; 2005,0; Femmes ; 9,3
 Cantal; 2005,0; Femmes ; 7,0
 Charente; 2005,0; Femmes ; 10,2
 Charente; 2005,0; Femmes ; 10,5
 Cher; 2005,0; Femmes ; 9,7
 Corr�ze; 2005,0; Femmes ; 6,8
 C�te; 2005,0; Femmes ; 7,8
 C�tes; 2005,0; Femmes ; 7,7
 Creuse; 2005,0; Femmes ; 7,9
 Dordogne; 2005,0; Femmes ; 9,6
 Doubs; 2005,0; Femmes ; 9,0
 Dr�me; 2005,0; Femmes ; 10,4
 Eure; 2005,0; Femmes ; 9,4
 Eure; 2005,0; Femmes ; 8,8
 Finist�re; 2005,0; Femmes ; 8,3
 Gard; 2005,0; Femmes ; 13,7
 Haute; 2005,0; Femmes ; 10,3
 Gers; 2005,0; Femmes ; 7,0
 Gironde; 2005,0; Femmes ; 10,0
 H�rault; 2005,0; Femmes ; 12,9
 Ille; 2005,0; Femmes ; 7,0
 Indre; 2005,0; Femmes ; 9,0
 Indre; 2005,0; Femmes ; 8,4
 Is�re; 2005,0; Femmes ; 8,4
 Jura; 2005,0; Femmes ; 7,4
 Landes; 2005,0; Femmes ; 9,5
 Loir; 2005,0; Femmes ; 8,2
 Loire; 2005,0; Femmes ; 9,5
 Haute; 2005,0; Femmes ; 8,2
 Loire; 2005,0; Femmes ; 8,6
 Loiret; 2005,0; Femmes ; 7,5
 Lot; 2005,0; Femmes ; 8,5
 Lot; 2005,0; Femmes ; 9,5
 Loz�re; 2005,0; Femmes ; 5,7
 Maine; 2005,0; Femmes ; 8,7
 Manche; 2005,0; Femmes ; 8,5
 Marne; 2005,0; Femmes ; 8,8
 Haute; 2005,0; Femmes ; 9,8
 Mayenne; 2005,0; Femmes ; 6,2
 Meurthe; 2005,0; Femmes ; 8,4
 Meuse; 2005,0; Femmes ; 9,9
 Morbihan; 2005,0; Femmes ; 8,5
 Moselle; 2005,0; Femmes ; 9,8
 Ni�vre; 2005,0; Femmes ; 8,9
 Nord; 2005,0; Femmes ; 11,6
 Oise; 2005,0; Femmes ; 9,4
 Orne; 2005,0; Femmes ; 8,6
 Pas; 2005,0; Femmes ; 12,5
 Puy; 2005,0; Femmes ; 8,4
 Puy; 2005,0; Hommes ; 6,4
 Pyr�n�es; 2005,0; Hommes ; 6,3
 Hautes; 2005,0; Hommes ; 8,0
 Pyr�n�es; 2005,0; Hommes ; 10,5
 Bas; 2005,0; Hommes ; 6,8
 Haut; 2005,0; Hommes ; 7,4
 Rh�ne; 2005,0; Hommes ; 7,5
 Haute; 2005,0; Hommes ; 6,5
 Sa�ne; 2005,0; Hommes ; 6,4
 Sarthe; 2005,0; Hommes ; 6,4
 Savoie; 2005,0; Hommes ; 5,2
 Haute; 2005,0; Hommes ; 6,6
 Haute; 2005,0; Hommes ; 5,0
 Ville; 2005,0; Hommes ; 9,0
 Seine; 2005,0; Hommes ; 9,0
 Seine; 2005,0; Hommes ; 6,8
 Yvelines; 2005,0; Hommes ; 6,4
 Deux; 2005,0; Hommes ; 5,1
 Somme; 2005,0; Hommes ; 9,0
 Tarn; 2005,0; Hommes ; 7,6
 Tarn et Garonne; 2005,0; Hommes ; 7,2
 Var; 2005,0; Hommes ; 8,9
 Vaucluse; 2005,0; Hommes ; 8,9
 Vend�e; 2005,0; Hommes ; 5,0
 Vienne; 2005,0; Hommes ; 6,6
 Vosges; 2005,0; Hommes ; 8,3
 Yonne; 2005,0; Hommes ; 7,1
 Territoire de Belfort; 2005,0; Hommes ; 8,3
 Essonne; 2005,0; Hommes ; 6,5
 Hauts; 2005,0; Hommes ; 7,7
 Seine; 2005,0; Hommes ; 11,6
 Val; 2005,0; Hommes ; 8,2
 Val; 2005,0; Hommes ; 8,7
 Ain; 2004,0; Hommes ; 4,6
 Aisne; 2004,0; Hommes ; 9,7
 Allier; 2004,0; Hommes ; 7,5
 Alpes; 2004,0; Hommes ; 7,6
 Hautes; 2004,0; Hommes ; 6,1
 Alpes; 2004,0; Hommes ; 8,0
 Ard�che; 2004,0; Hommes ; 7,6
 Ardennes; 2004,0; Hommes ; 9,7
 Ari�ge; 2004,0; Hommes ; 7,5
 Aube; 2004,0; Hommes ; 7,8
 Aude; 2004,0; Hommes ; 8,7
 Aveyron; 2004,0; Hommes ; 4,4
 Bouches; 2004,0; Hommes ; 9,9
 Calvados; 2004,0; Hommes ; 8,1
 Cantal; 2004,0; Hommes ; 4,7
 Charente; 2004,0; Hommes ; 6,9
 Charente; 2004,0; Hommes ; 8,3
 Cher; 2004,0; Hommes ; 7,4
 Corr�ze; 2004,0; Hommes ; 5,3
 C�te; 2004,0; Hommes ; 6,1
 C�tes; 2004,0; Hommes ; 6,3
 Creuse; 2004,0; Hommes ; 6,9
 Dordogne; 2004,0; Hommes ; 6,9
 Doubs; 2004,0; Hommes ; 7,0
 Dr�me; 2004,0; Hommes ; 8,0
 Eure; 2004,0; Hommes ; 7,5
 Eure; 2004,0; Hommes ; 7,2
 Finist�re; 2004,0; Hommes ; 6,7
 Gard; 2004,0; Hommes ; 10,4
 Haute; 2004,0; Hommes ; 7,7
 Gers; 2004,0; Hommes ; 4,9
 Gironde; 2004,0; Hommes ; 8,1
 H�rault; 2004,0; Hommes ; 11,4
 Ille; 2004,0; Hommes ; 5,8
 Indre; 2004,0; Hommes ; 6,7
 Indre; 2004,0; Hommes ; 6,7
 Is�re; 2004,0; Hommes ; 6,3
 Jura; 2004,0; Hommes ; 5,5
 Landes; 2004,0; Hommes ; 6,1
 Loir; 2004,0; Hommes ; 7,2
 Loire; 2004,0; Hommes ; 7,7
 Haute; 2004,0; Hommes ; 5,6
 Loire; 2004,0; Hommes ; 7,4
 Loiret; 2004,0; Hommes ; 6,3
 Lot; 2004,0; Hommes ; 6,6
 Lot; 2004,0; Hommes ; 7,3
 Loz�re; 2004,0; Hommes ; 4,2
 Maine; 2004,0; Hommes ; 6,4
 Manche; 2004,0; Hommes ; 6,7
 Marne; 2004,0; Hommes ; 7,0
 Haute; 2004,0; Hommes ; 7,1
 Mayenne; 2004,0; Hommes ; 4,6
 Meurthe; 2004,0; Hommes ; 7,5
 Meuse; 2004,0; Hommes ; 6,7
 Morbihan; 2004,0; Hommes ; 6,6
 Moselle; 2004,0; Hommes ; 7,2
 Ni�vre; 2004,0; Hommes ; 7,4
 Nord; 2004,0; Hommes ; 10,8
 Oise; 2004,0; Hommes ; 7,2
 Orne; 2004,0; Hommes ; 7,2
 Pas; 2004,0; Hommes ; 9,9
 Puy; 2004,0; Hommes ; 6,4
 Pyr�n�es; 2004,0; Hommes ; 6,4
 Hautes; 2004,0; Hommes ; 8,2
 Pyr�n�es; 2004,0; Hommes ; 10,5
 Bas; 2004,0; Hommes ; 6,5
 Haut; 2004,0; Hommes ; 6,8
 Rh�ne; 2004,0; Hommes ; 7,6
 Haute; 2004,0; Hommes ; 6,1
 Sa�ne; 2004,0; Hommes ; 6,3
 Sarthe; 2004,0; Hommes ; 6,2
 Savoie; 2004,0; Hommes ; 5,4
 Haute; 2004,0; Hommes ; 6,4
 Haute; 2004,0; Hommes ; 5,1
 Ville; 2004,0; Hommes ; 9,6
 Seine; 2004,0; Hommes ; 9,0
 Seine; 2004,0; Hommes ; 6,7
 Yvelines; 2004,0; Hommes ; 6,7
 Deux; 2004,0; Hommes ; 5,1
 Somme; 2004,0; Hommes ; 8,7
 Tarn; 2004,0; Hommes ; 7,5
 Tarn et Garonne; 2004,0; Hommes ; 7,0
 Var; 2004,0; Hommes ; 8,9
 Vaucluse; 2004,0; Hommes ; 8,4
 Vend�e; 2004,0; Hommes ; 4,9
 Vienne; 2004,0; Hommes ; 6,4
 Vosges; 2004,0; Hommes ; 7,8
 Yonne; 2004,0; Hommes ; 7,0
 Territoire de Belfort; 2004,0; Hommes ; 7,9
 Essonne; 2004,0; Hommes ; 6,6
 Hauts; 2004,0; Hommes ; 8,0
 Seine; 2004,0; Hommes ; 11,9
 Val; 2004,0; Hommes ; 8,3
 Val; 2004,0; Hommes ; 8,8
 Ain; 2003,0; Hommes ; 4,4
 Aisne; 2003,0; Hommes ; 9,2
 Allier; 2003,0; Hommes ; 7,0
 Alpes; 2003,0; Hommes ; 7,5
 Hautes; 2003,0; Hommes ; 5,8
 Alpes; 2003,0; Hommes ; 8,0
 Ard�che; 2003,0; Hommes ; 7,3
 Ardennes; 2003,0; Hommes ; 9,4
 Ari�ge; 2003,0; Hommes ; 7,3
 Aube; 2003,0; Hommes ; 7,6
 Aude; 2003,0; Hommes ; 8,2
 Aveyron; 2003,0; Hommes ; 4,3
 Bouches; 2003,0; Hommes ; 9,9
 Calvados; 2003,0; Hommes ; 7,9
 Cantal; 2003,0; Hommes ; 4,4
 Charente; 2003,0; Hommes ; 6,7
 Charente; 2003,0; Hommes ; 7,9
 Cher; 2003,0; Hommes ; 6,9
 Corr�ze; 2003,0; Hommes ; 5,0
 C�te; 2003,0; Hommes ; 6,0
 C�tes; 2003,0; Hommes ; 6,2
 Creuse; 2003,0; Hommes ; 6,4
 Dordogne; 2003,0; Hommes ; 6,4
 Doubs; 2003,0; Hommes ; 6,3
 Dr�me; 2003,0; Hommes ; 7,9
 Eure; 2003,0; Hommes ; 7,0
 Eure; 2003,0; Hommes ; 6,5
 Finist�re; 2003,0; Hommes ; 6,4
 Gard; 2003,0; Hommes ; 10,3
 Haute; 2003,0; Hommes ; 7,6
 Gers; 2003,0; Hommes ; 4,6
 Gironde; 2003,0; Hommes ; 7,7
 H�rault; 2003,0; Hommes ; 11,5
 Ille; 2003,0; Hommes ; 5,9
 Indre; 2003,0; Hommes ; 6,3
 Indre; 2003,0; Hommes ; 6,3
 Is�re; 2003,0; Hommes ; 6,0
 Jura; 2003,0; Hommes ; 5,2
 Landes; 2003,0; Hommes ; 5,8
 Loir; 2003,0; Hommes ; 6,8
 Loire; 2003,0; Hommes ; 7,5
 Haute; 2003,0; Hommes ; 5,5
 Loire; 2003,0; Hommes ; 6,8
 Loiret; 2003,0; Hommes ; 5,8
 Lot; 2003,0; Hommes ; 6,3
 Lot; 2003,0; Hommes ; 6,9
 Loz�re; 2003,0; Hommes ; 4,1
 Maine; 2003,0; Hommes ; 6,2
 Manche; 2003,0; Hommes ; 6,3
 Marne; 2003,0; Hommes ; 6,5
 Haute; 2003,0; Hommes ; 6,4
 Mayenne; 2003,0; Hommes ; 4,2
 Meurthe; 2003,0; Hommes ; 6,9
 Meuse; 2003,0; Hommes ; 6,2
 Morbihan; 2003,0; Hommes ; 6,4
 Moselle; 2003,0; Hommes ; 6,7
 Ni�vre; 2003,0; Hommes ; 7,1
 Nord; 2003,0; Hommes ; 10,2
 Oise; 2003,0; Hommes ; 6,7
 Orne; 2003,0; Hommes ; 6,5
 Pas; 2003,0; Hommes ; 9,2
 Puy; 2003,0; Hommes ; 6,0
 Pyr�n�es; 2003,0; Hommes ; 6,3
 Hautes; 2003,0; Hommes ; 7,8
 Pyr�n�es; 2003,0; Hommes ; 10,5
 Bas; 2003,0; Hommes ; 5,9
 Haut; 2003,0; Hommes ; 5,8
 Rh�ne; 2003,0; Hommes ; 7,3
 Haute; 2003,0; Hommes ; 5,4
 Sa�ne; 2003,0; Hommes ; 6,4
 Sarthe; 2003,0; Hommes ; 5,6
 Savoie; 2003,0; Hommes ; 5,3
 Haute; 2003,0; Hommes ; 6,0
 Haute; 2003,0; Hommes ; 5,0
 Ville; 2003,0; Hommes ; 9,4
 Seine; 2003,0; Hommes ; 8,5
 Seine; 2003,0; Hommes ; 6,2
 Yvelines; 2003,0; Hommes ; 6,2
 Deux; 2003,0; Hommes ; 5,2
 Somme; 2003,0; Hommes ; 8,2
 Tarn; 2003,0; Hommes ; 7,2
 Tarn et Garonne; 2003,0; Hommes ; 6,7
 Var; 2003,0; Hommes ; 8,7
 Vaucluse; 2003,0; Hommes ; 8,2
 Vend�e; 2003,0; Hommes ; 4,7
 Vienne; 2003,0; Hommes ; 6,1
 Vosges; 2003,0; Hommes ; 7,3
 Yonne; 2003,0; Hommes ; 6,5
 Territoire de Belfort; 2003,0; Hommes ; 7,1
 Essonne; 2003,0; Hommes ; 6,3
 Hauts; 2003,0; Hommes ; 7,7
 Seine; 2003,0; Hommes ; 11,4
 Val; 2003,0; Hommes ; 7,8
 Val; 2003,0; Hommes ; 8,2
 Ain; 2002,0; Hommes ; 3,8
 Aisne; 2002,0; Hommes ; 8,5
 Allier; 2002,0; Hommes ; 6,6
 Alpes; 2002,0; Hommes ; 7,5
 Hautes; 2002,0; Hommes ; 5,9
 Alpes; 2002,0; Hommes ; 7,6
 Ard�che; 2002,0; Hommes ; 6,9
 Ardennes; 2002,0; Hommes ; 8,6
 Ari�ge; 2002,0; Hommes ; 6,8
 Aube; 2002,0; Hommes ; 7,0
 Aude; 2002,0; Hommes ; 8,0
 Aveyron; 2002,0; Hommes ; 4,0
 Bouches; 2002,0; Hommes ; 9,8
 Calvados; 2002,0; Hommes ; 7,1
 Cantal; 2002,0; Hommes ; 4,4
 Charente; 2002,0; Hommes ; 6,3
 Charente; 2002,0; Hommes ; 7,4
 Cher; 2002,0; Hommes ; 6,3
 Corr�ze; 2002,0; Hommes ; 4,4
 C�te; 2002,0; Hommes ; 5,4
 C�tes; 2002,0; Hommes ; 5,7
 Creuse; 2002,0; Hommes ; 5,8
 Dordogne; 2002,0; Hommes ; 5,9
 Doubs; 2002,0; Hommes ; 5,6
 Dr�me; 2002,0; Hommes ; 7,2
 Eure; 2002,0; Hommes ; 6,5
 Eure; 2002,0; Hommes ; 5,6
 Finist�re; 2002,0; Hommes ; 6,1
 Gard; 2002,0; Hommes ; 10,2
 Haute; 2002,0; Hommes ; 7,4
 Gers; 2002,0; Hommes ; 4,3
 Gironde; 2002,0; Hommes ; 7,2
 H�rault; 2002,0; Hommes ; 11,3
 Ille; 2002,0; Hommes ; 5,3
 Indre; 2002,0; Hommes ; 5,7
 Indre; 2002,0; Hommes ; 5,8
 Is�re; 2002,0; Hommes ; 5,6
 Jura; 2002,0; Hommes ; 4,5
 Landes; 2002,0; Hommes ; 5,3
 Loir; 2002,0; Hommes ; 5,7
 Loire; 2002,0; Hommes ; 6,7
 Haute; 2002,0; Hommes ; 5,2
 Loire; 2002,0; Hommes ; 6,3
 Loiret; 2002,0; Hommes ; 5,0
 Lot; 2002,0; Hommes ; 6,0
 Lot; 2002,0; Hommes ; 6,2
 Loz�re; 2002,0; Hommes ; 4,2
 Maine; 2002,0; Hommes ; 5,7
 Manche; 2002,0; Hommes ; 6,1
 Marne; 2002,0; Hommes ; 5,9
 Haute; 2002,0; Hommes ; 5,8
 Mayenne; 2002,0; Hommes ; 3,7
 Meurthe; 2002,0; Hommes ; 6,2
 Meuse; 2002,0; Hommes ; 5,8
 Morbihan; 2002,0; Hommes ; 6,1
 Moselle; 2002,0; Hommes ; 5,8
 Ni�vre; 2002,0; Hommes ; 6,4
 Nord; 2002,0; Hommes ; 9,9
 Oise; 2002,0; Hommes ; 6,2
 Orne; 2002,0; Hommes ; 5,8
 Pas; 2002,0; Hommes ; 8,7
 Puy; 2002,0; Hommes ; 5,8
 Pyr�n�es; 2002,0; Hommes ; 6,0
 Hautes; 2002,0; Hommes ; 7,4
 Pyr�n�es; 2002,0; Hommes ; 10,0
 Bas; 2002,0; Hommes ; 5,1
 Haut; 2002,0; Hommes ; 4,6
 Rh�ne; 2002,0; Hommes ; 6,3
 Haute; 2002,0; Hommes ; 5,0
 Sa�ne; 2002,0; Hommes ; 5,6
 Sarthe; 2002,0; Hommes ; 5,3
 Savoie; 2002,0; Hommes ; 4,9
 Haute; 2002,0; Hommes ; 5,4
 Haute; 2002,0; Hommes ; 4,5
 Ville; 2002,0; Hommes ; 8,4
 Seine; 2002,0; Hommes ; 8,0
 Seine; 2002,0; Hommes ; 5,2
 Yvelines; 2002,0; Hommes ; 5,5
 Deux; 2002,0; Hommes ; 4,6
 Somme; 2002,0; Hommes ; 7,9
 Tarn; 2002,0; Hommes ; 6,6
 Tarn et Garonne; 2002,0; Hommes ; 6,4
 Var; 2002,0; Hommes ; 8,7
 Vaucluse; 2002,0; Hommes ; 8,0
 Vend�e; 2002,0; Hommes ; 4,4
 Vienne; 2002,0; Hommes ; 5,6
 Vosges; 2002,0; Hommes ; 6,3
 Yonne; 2002,0; Hommes ; 5,7
 Territoire de Belfort; 2002,0; Hommes ; 5,9
 Essonne; 2002,0; Hommes ; 5,3
 Hauts; 2002,0; Hommes ; 6,8
 Seine; 2002,0; Hommes ; 10,4
 Val; 2002,0; Hommes ; 7,0
 Val; 2002,0; Hommes ; 7,1
 Ain; 2001,0; Hommes ; 3,0
 Aisne; 2001,0; Hommes ; 8,2
 Allier; 2001,0; Hommes ; 6,5
 Alpes; 2001,0; Hommes ; 7,4
 Hautes; 2001,0; Hommes ; 5,8
 Alpes; 2001,0; Hommes ; 7,5
 Ard�che; 2001,0; Hommes ; 6,3
 Ardennes; 2001,0; Hommes ; 7,9
 Ari�ge; 2001,0; Hommes ; 6,7
 Aube; 2001,0; Hommes ; 6,2
 Aude; 2001,0; Hommes ; 7,8
 Aveyron; 2001,0; Hommes ; 3,6
 Bouches; 2001,0; Hommes ; 10,2
 Calvados; 2001,0; Hommes ; 6,6
 Cantal; 2001,0; Hommes ; 4,8
 Charente; 2001,0; Hommes ; 5,9
 Charente; 2001,0; Hommes ; 7,2
 Cher; 2001,0; Hommes ; 5,8
 Corr�ze; 2001,0; Hommes ; 4,1
 C�te; 2001,0; Hommes ; 4,9
 C�tes; 2001,0; Hommes ; 5,2
 Creuse; 2001,0; Hommes ; 5,9
 Dordogne; 2001,0; Hommes ; 5,8
 Doubs; 2001,0; Hommes ; 4,3
 Dr�me; 2001,0; Hommes ; 6,6
 Eure; 2001,0; Hommes ; 5,8
 Eure; 2001,0; Hommes ; 4,7
 Finist�re; 2001,0; Hommes ; 5,7
 Gard; 2001,0; Hommes ; 10,0
 Haute; 2001,0; Hommes ; 7,4
 Gers; 2001,0; Hommes ; 4,3
 Gironde; 2001,0; Hommes ; 6,7
 H�rault; 2001,0; Hommes ; 11,0
 Ille; 2001,0; Hommes ; 4,5
 Indre; 2001,0; Hommes ; 5,3
 Indre; 2001,0; Hommes ; 5,4
 Is�re; 2001,0; Hommes ; 4,9
 Jura; 2001,0; Hommes ; 3,6
 Landes; 2001,0; Hommes ; 4,9
 Loir; 2001,0; Hommes ; 5,0
 Loire; 2001,0; Hommes ; 6,1
 Haute; 2001,0; Hommes ; 4,7
 Loire; 2001,0; Hommes ; 6,0
 Loiret; 2001,0; Hommes ; 4,2
 Lot; 2001,0; Hommes ; 5,7
 Lot; 2001,0; Hommes ; 6,0
 Loz�re; 2001,0; Hommes ; 4,0
 Maine; 2001,0; Hommes ; 5,3
 Manche; 2001,0; Hommes ; 5,8
 Marne; 2001,0; Hommes ; 5,6
 Haute; 2001,0; Hommes ; 5,2
 Mayenne; 2001,0; Hommes ; 3,1
 Meurthe; 2001,0; Hommes ; 5,5
 Meuse; 2001,0; Hommes ; 4,9
 Morbihan; 2001,0; Hommes ; 5,7
 Moselle; 2001,0; Hommes ; 5,0
 Ni�vre; 2001,0; Hommes ; 5,8
 Nord; 2001,0; Hommes ; 9,5
 Oise; 2001,0; Hommes ; 5,5
 Orne; 2001,0; Hommes ; 5,0
 Pas; 2001,0; Hommes ; 8,7
 Puy; 2001,0; Hommes ; 5,6
 Pyr�n�es; 2001,0; Hommes ; 5,8
 Hautes; 2001,0; Hommes ; 7,2
 Pyr�n�es; 2001,0; Hommes ; 9,8
 Bas; 2001,0; Hommes ; 4,0
 Haut; 2001,0; Hommes ; 3,5
 Rh�ne; 2001,0; Hommes ; 5,6
 Haute; 2001,0; Hommes ; 4,3
 Sa�ne; 2001,0; Hommes ; 4,8
 Sarthe; 2001,0; Hommes ; 4,7
 Savoie; 2001,0; Hommes ; 4,4
 Haute; 2001,0; Hommes ; 4,8
 Haute; 2001,0; Hommes ; 3,9
 Ville; 2001,0; Hommes ; 7,5
 Seine; 2001,0; Hommes ; 7,9
 Seine; 2001,0; Hommes ; 4,4
 Yvelines; 2001,0; Hommes ; 4,5
 Deux; 2001,0; Hommes ; 4,4
 Somme; 2001,0; Hommes ; 7,7
 Tarn; 2001,0; Hommes ; 6,3
 Tarn et Garonne; 2001,0; Hommes ; 6,1
 Var; 2001,0; Hommes ; 9,1
 Vaucluse; 2001,0; Hommes ; 8,0
 Vend�e; 2001,0; Hommes ; 4,0
 Vienne; 2001,0; Hommes ; 5,2
 Vosges; 2001,0; Hommes ; 5,2
 Yonne; 2001,0; Hommes ; 5,0
 Territoire de Belfort; 2001,0; Hommes ; 4,4
 Essonne; 2001,0; Hommes ; 4,4
 Hauts; 2001,0; Hommes ; 5,9
 Seine; 2001,0; Hommes ; 9,5
 Val; 2001,0; Hommes ; 6,3
 Val; 2001,0; Hommes ; 6,2
 Ain; 2000,0; Hommes ; 3,5
 Aisne; 2000,0; Hommes ; 8,8
 Allier; 2000,0; Hommes ; 6,7
 Alpes; 2000,0; Hommes ; 8,1
 Hautes; 2000,0; Hommes ; 6,0
 Alpes; 2000,0; Hommes ; 8,6
 Ard�che; 2000,0; Hommes ; 6,8
 Ardennes; 2000,0; Hommes ; 8,4
 Ari�ge; 2000,0; Hommes ; 7,3
 Aube; 2000,0; Hommes ; 6,4
 Aude; 2000,0; Hommes ; 9,0
 Aveyron; 2000,0; Hommes ; 4,1
 Bouches; 2000,0; Hommes ; 11,5
 Calvados; 2000,0; Hommes ; 7,2
 Cantal; 2000,0; Hommes ; 5,1
 Charente; 2000,0; Hommes ; 6,2
 Charente; 2000,0; Hommes ; 8,1
 Cher; 2000,0; Hommes ; 6,4
 Corr�ze; 2000,0; Hommes ; 4,7
 C�te; 2000,0; Hommes ; 5,4
 C�tes; 2000,0; Hommes ; 5,7
 Creuse; 2000,0; Hommes ; 6,2
 Dordogne; 2000,0; Hommes ; 6,4
 Doubs; 2000,0; Hommes ; 4,7
 Dr�me; 2000,0; Hommes ; 7,4
 Eure; 2000,0; Hommes ; 6,4
 Eure; 2000,0; Hommes ; 5,3
